FechaVenta,CodigoMarca,ModeloAuto,ColorAuto,TipoAuto,Forecast_VentasUSD
12/20/2025,1,Hilux,Verde,Coupé,29148.42733
12/20/2025,3,X5,Rojo,Pickup,62064.46835
12/20/2025,2,Focus,Verde,Hatchback,30787.8129
12/20/2025,4,Creta,Blanco,Sedán,24402.9584
12/20/2025,2,Explorer,Verde,Sedán,33807.04785
12/20/2025,1,Hilux,Rojo,Sedán,28769.04085
12/20/2025,1,Camry,Azul,Hatchback,28944.79143
12/20/2025,2,Ranger,Gris,Pickup,32804.25281
12/20/2025,1,Corolla,Rojo,Coupé,27156.8603
12/20/2025,3,Serie 5,Blanco,Hatchback,64824.7703
12/20/2025,3,Z4,Negro,Hatchback,65056.8628
12/20/2025,3,Z4,Negro,Pickup,63461.67463
12/20/2025,4,Tucson,Gris,SUV,26750.84627
12/20/2025,3,Z4,Azul,Hatchback,65084.4104
12/20/2025,1,Hilux,Naranja,Sedán,28961.41672
12/20/2025,2,Ranger,Rojo,SUV,31520.4796
12/20/2025,4,Elantra,Verde,Pickup,23679.82563
12/20/2025,4,Kona,Verde,SUV,25604.85147
12/20/2025,2,Focus,Negro,Camioneta,31946.16637
12/20/2025,4,Elantra,Rojo,Pickup,23340.09263
12/20/2025,3,Z4,Naranja,Coupé,60995.1826
12/20/2025,4,Creta,Verde,Hatchback,24827.5854
12/20/2025,1,Camry,Rojo,Camioneta,29499.63353
12/20/2025,1,Hilux,Naranja,Hatchback,27666.3757
12/20/2025,1,Corolla,Plateado,Coupé,27300.80491
12/20/2025,1,RAV4,Plateado,Hatchback,29964.9518
12/20/2025,3,Serie 3,Blanco,Pickup,56775.2352
12/20/2025,3,Z4,Verde,Pickup,61161.59073
12/20/2025,3,Z4,Gris,Hatchback,64498.0291
12/20/2025,4,Kona,Gris,Coupé,22182.0141
12/20/2025,4,Tucson,Rojo,Sedán,23615.71015
12/20/2025,1,Camry,Azul,Camioneta,30755.88555
12/20/2025,1,Camry,Plateado,Hatchback,30734.8542
12/20/2025,4,Tucson,Verde,Sedán,24971.066
12/20/2025,3,Serie 3,Rojo,Camioneta,57917.3581
12/20/2025,1,Corolla,Blanco,Coupé,27111.1787
12/20/2025,4,Tucson,Rojo,Hatchback,23458.93916
12/20/2025,2,Focus,Naranja,Hatchback,33592.99358
12/20/2025,1,RAV4,Naranja,Camioneta,27788.9499
12/20/2025,2,Focus,Azul,Pickup,33227.598
12/20/2025,4,Elantra,Negro,Camioneta,23516.66597
12/20/2025,2,Explorer,Rojo,Pickup,34838.5879
12/20/2025,3,Serie 3,Blanco,Hatchback,57406.7774
12/20/2025,2,Mustang,Verde,SUV,33369.95043
12/20/2025,2,Ranger,Verde,Pickup,32270.80043
12/20/2025,4,Creta,Azul,Sedán,23847.12767
12/20/2025,3,Serie 3,Verde,Hatchback,64465.353
12/20/2025,1,RAV4,Azul,Hatchback,27289.48937
12/20/2025,3,X3,Azul,Hatchback,68090.20023
12/20/2025,2,Ranger,Rojo,Coupé,30455.83407
12/20/2025,2,Mustang,Blanco,Hatchback,35311.67253
12/20/2025,3,Z4,Gris,SUV,62655.5961
12/20/2025,2,Mustang,Azul,Sedán,35060.7769
12/20/2025,3,Serie 5,Verde,Coupé,60519.4741
12/20/2025,2,Explorer,Naranja,SUV,31849.0359
12/20/2025,2,Explorer,Verde,SUV,31979.62355
12/20/2025,2,Ranger,Negro,Sedán,32336.68093
12/20/2025,2,Explorer,Rojo,Hatchback,30963.75228
12/20/2025,1,Hilux,Negro,Camioneta,27179.12645
12/20/2025,4,Tucson,Gris,Pickup,26170.6344
12/20/2025,4,Tucson,Verde,Pickup,24931.34823
12/20/2025,4,Santa Fe,Azul,SUV,26201.42887
12/20/2025,3,Serie 5,Verde,Sedán,57107.6851
12/20/2025,4,Tucson,Naranja,SUV,24925.22678
12/20/2025,1,Yaris,Naranja,Coupé,30173.27175
12/20/2025,4,Tucson,Azul,Sedán,25888.0594
12/20/2025,2,Escape,Negro,Sedán,33140.05973
12/20/2025,1,RAV4,Naranja,Hatchback,27924.9041
12/20/2025,3,Serie 3,Rojo,Hatchback,58237.8735
12/20/2025,4,Elantra,Naranja,Pickup,24022.87817
12/20/2025,3,Serie 5,Verde,Pickup,55241.20715
12/20/2025,1,RAV4,Blanco,Sedán,29989.9127
12/20/2025,3,Serie 5,Gris,Coupé,60499.4329
12/20/2025,2,Escape,Naranja,SUV,33174.4142
12/20/2025,4,Creta,Blanco,Camioneta,24801.5522
12/20/2025,1,Camry,Naranja,Pickup,30287.7666
12/20/2025,4,Creta,Verde,Camioneta,23039.00657
12/20/2025,4,Kona,Naranja,Hatchback,25252.93162
12/20/2025,3,X5,Gris,Camioneta,61111.722
12/20/2025,4,Santa Fe,Rojo,Hatchback,24451.36583
12/20/2025,4,Kona,Azul,Sedán,23018.28387
12/20/2025,3,X3,Negro,Camioneta,64496.1994
12/20/2025,2,Explorer,Naranja,Coupé,31315.6704
12/20/2025,1,Camry,Gris,Hatchback,29239.8806
12/20/2025,1,Corolla,Verde,Sedán,29261.52572
12/20/2025,1,Yaris,Plateado,Pickup,28707.2125
12/20/2025,2,Mustang,Gris,Pickup,33305.001
12/20/2025,1,RAV4,Negro,Pickup,27709.4079
12/20/2025,1,Yaris,Verde,Hatchback,29628.1142
12/20/2025,1,RAV4,Plateado,Sedán,29548.441
12/20/2025,2,Ranger,Naranja,Pickup,34541.78185
12/20/2025,2,Mustang,Negro,SUV,32669.9594
12/20/2025,4,Creta,Azul,SUV,25256.28259
12/20/2025,3,Serie 5,Rojo,Coupé,56650.54862
12/20/2025,3,X5,Azul,Pickup,58131.7417
12/20/2025,2,Focus,Negro,Pickup,34218.6827
12/20/2025,4,Elantra,Azul,Camioneta,24021.93027
12/20/2025,3,Z4,Plateado,Coupé,63403.5434
12/20/2025,2,Escape,Gris,Camioneta,33943.5912
12/20/2025,2,Explorer,Plateado,Pickup,36293.57063
12/20/2025,1,Hilux,Gris,Camioneta,29299.8843
12/20/2025,3,Z4,Blanco,Pickup,61465.9016
12/20/2025,2,Mustang,Verde,Pickup,34639.01738
12/20/2025,4,Santa Fe,Naranja,SUV,25819.81353
12/20/2025,2,Mustang,Negro,Hatchback,32314.48723
12/20/2025,2,Ranger,Blanco,Coupé,31237.0807
12/20/2025,4,Santa Fe,Azul,Coupé,24670.7211
12/20/2025,1,Yaris,Naranja,Hatchback,29017.7817
12/20/2025,1,Corolla,Negro,Coupé,24761.90793
12/20/2025,3,Serie 3,Rojo,SUV,60221.87167
12/20/2025,2,Focus,Verde,SUV,32249.83152
12/20/2025,1,Camry,Verde,Coupé,30616.30715
12/20/2025,3,Serie 3,Rojo,Coupé,56176.2982
12/20/2025,2,Focus,Rojo,Hatchback,31940.60456
12/20/2025,3,Serie 5,Azul,Pickup,54653.02898
12/20/2025,3,Serie 3,Verde,SUV,62742.1104
12/20/2025,3,Z4,Negro,Sedán,63659.882
12/20/2025,2,Escape,Azul,SUV,34203.70857
12/20/2025,4,Elantra,Blanco,Camioneta,25469.3122
12/20/2025,4,Tucson,Negro,Camioneta,24300.39855
12/20/2025,3,Serie 5,Naranja,SUV,68393.68965
12/20/2025,3,X3,Azul,SUV,66877.35213
12/20/2025,4,Kona,Rojo,Sedán,22320.20967
12/20/2025,2,Focus,Naranja,Coupé,32286.33823
12/20/2025,2,Focus,Rojo,Sedán,32943.2254
12/20/2025,3,Z4,Plateado,SUV,62621.1515
12/20/2025,2,Mustang,Rojo,Sedán,34054.213
12/20/2025,3,Serie 3,Verde,Pickup,58980.4782
12/20/2025,1,Yaris,Blanco,SUV,28947.24367
12/20/2025,1,Yaris,Naranja,Pickup,29489.30978
12/20/2025,1,Corolla,Verde,Camioneta,29010.5246
12/20/2025,2,Focus,Plateado,Pickup,33627.7793
12/20/2025,1,RAV4,Rojo,Hatchback,29798.04257
12/20/2025,2,Mustang,Gris,SUV,33290.87347
12/20/2025,1,RAV4,Gris,Hatchback,28460.10763
12/20/2025,3,Serie 3,Blanco,SUV,62244.1438
12/20/2025,4,Tucson,Gris,Sedán,26589.22687
12/20/2025,3,X3,Naranja,Camioneta,60782.3544
12/20/2025,2,Ranger,Gris,SUV,32438.7825
12/20/2025,1,RAV4,Azul,Pickup,29607.10677
12/20/2025,3,X3,Rojo,Camioneta,63599.02296
12/20/2025,3,X3,Negro,Hatchback,66179.1796
12/20/2025,4,Kona,Verde,Sedán,23411.072
12/20/2025,3,X5,Gris,Coupé,66875.2038
12/20/2025,4,Santa Fe,Verde,Sedán,24956.0411
12/20/2025,3,X5,Azul,SUV,65291.7573
12/20/2025,3,Z4,Negro,Coupé,61849.5116
12/20/2025,2,Escape,Rojo,Camioneta,31773.97133
12/20/2025,1,Camry,Plateado,Camioneta,27189.52897
12/20/2025,4,Kona,Negro,Coupé,23166.25967
12/20/2025,2,Focus,Gris,Sedán,31391.9169
12/20/2025,2,Focus,Negro,Sedán,32418.62397
12/20/2025,4,Santa Fe,Plateado,Camioneta,24669.0965
12/20/2025,3,Z4,Verde,Coupé,62561.2106
12/20/2025,2,Ranger,Blanco,Sedán,31944.132
12/20/2025,4,Elantra,Azul,Pickup,23671.38393
12/20/2025,4,Tucson,Negro,Hatchback,23927.92823
12/20/2025,3,X5,Negro,SUV,62328.6954
12/20/2025,1,Hilux,Azul,Camioneta,29279.38505
12/20/2025,2,Explorer,Rojo,Sedán,32930.5333
12/20/2025,2,Focus,Rojo,SUV,31766.4056
12/20/2025,4,Elantra,Rojo,Camioneta,24039.3455
12/20/2025,3,X5,Rojo,SUV,67026.74161
12/20/2025,2,Ranger,Gris,Sedán,31084.56222
12/20/2025,2,Focus,Verde,Pickup,32708.76945
12/20/2025,3,Serie 3,Blanco,Camioneta,57763.255
12/20/2025,2,Mustang,Plateado,Camioneta,35404.99863
12/20/2025,2,Mustang,Gris,Coupé,32721.35027
12/20/2025,4,Elantra,Azul,SUV,25306.07914
12/20/2025,4,Kona,Blanco,SUV,24083.2716
12/20/2025,4,Tucson,Azul,Hatchback,24043.00406
12/20/2025,4,Kona,Blanco,Pickup,23122.0296
12/20/2025,1,Hilux,Rojo,Hatchback,28249.788
12/20/2025,1,Camry,Gris,Camioneta,30483.4702
12/20/2025,3,Serie 5,Verde,SUV,54854.176
12/20/2025,4,Creta,Plateado,Pickup,24081.57343
12/20/2025,1,Corolla,Naranja,Camioneta,30892.0124
12/20/2025,4,Santa Fe,Naranja,Camioneta,24769.45247
12/20/2025,3,Serie 3,Azul,Camioneta,59360.0883
12/20/2025,4,Kona,Plateado,Coupé,23234.78783
12/20/2025,3,Serie 3,Azul,Hatchback,59624.5358
12/20/2025,2,Focus,Azul,Sedán,31802.2363
12/20/2025,3,Z4,Gris,Coupé,64905.9822
12/20/2025,4,Kona,Rojo,SUV,25083.15347
12/20/2025,1,RAV4,Negro,Sedán,28789.3177
12/20/2025,1,RAV4,Negro,SUV,26914.2621
12/20/2025,2,Mustang,Rojo,SUV,30968.2351
12/20/2025,3,X3,Gris,Camioneta,63087.2546
12/20/2025,2,Ranger,Negro,Hatchback,30534.29137
12/20/2025,4,Creta,Naranja,Sedán,24263.1476
12/20/2025,3,Serie 3,Naranja,SUV,65651.7018
12/20/2025,3,Serie 3,Gris,SUV,58793.8329
12/20/2025,4,Creta,Negro,SUV,24327.16698
12/20/2025,2,Escape,Gris,Pickup,33475.6934
12/20/2025,4,Tucson,Azul,Coupé,24881.2247
12/20/2025,3,X5,Plateado,SUV,64651.63017
12/20/2025,3,Z4,Verde,SUV,62225.5943
12/20/2025,3,X5,Azul,Camioneta,63264.59817
12/20/2025,1,Corolla,Gris,Hatchback,27534.85175
12/20/2025,3,Serie 5,Azul,SUV,60240.66048
12/20/2025,3,Z4,Blanco,SUV,64529.2114
12/20/2025,4,Santa Fe,Rojo,Sedán,21335.3293
12/20/2025,3,Serie 5,Blanco,Pickup,61576.81385
12/20/2025,3,Serie 3,Naranja,Hatchback,63730.1196
12/20/2025,4,Creta,Rojo,Pickup,23729.5317
12/20/2025,2,Focus,Azul,Camioneta,31788.7149
12/20/2025,4,Creta,Verde,Sedán,22658.05167
12/20/2025,3,Serie 3,Azul,SUV,59734.7019
12/20/2025,3,Serie 5,Azul,Coupé,57643.53682
12/20/2025,1,Yaris,Plateado,Camioneta,29572.36167
12/20/2025,1,Yaris,Blanco,Pickup,29216.8972
12/20/2025,3,Serie 5,Negro,Camioneta,58776.7459
12/20/2025,3,Z4,Plateado,Camioneta,66812.8845
12/20/2025,4,Creta,Gris,Coupé,24489.5696
12/20/2025,3,Serie 3,Blanco,Sedán,54693.9919
12/20/2025,1,Corolla,Azul,Coupé,26480.84846
12/20/2025,4,Santa Fe,Verde,Pickup,24404.02543
12/20/2025,4,Elantra,Blanco,Hatchback,25722.25377
12/20/2025,4,Kona,Rojo,Coupé,23071.44397
12/20/2025,3,Serie 3,Negro,Hatchback,61047.9654
12/20/2025,1,Yaris,Rojo,Coupé,30106.97297
12/20/2025,2,Focus,Gris,Coupé,33219.85647
12/20/2025,4,Elantra,Gris,Sedán,24968.1108
12/20/2025,4,Kona,Gris,Hatchback,25142.0105
12/20/2025,2,Ranger,Azul,Camioneta,31643.01137
12/20/2025,3,X5,Azul,Sedán,59859.31387
12/20/2025,4,Elantra,Gris,SUV,24547.0312
12/20/2025,4,Tucson,Blanco,Coupé,25985.9018
12/20/2025,4,Creta,Plateado,Hatchback,23887.6057
12/20/2025,3,Serie 3,Gris,Sedán,59065.4021
12/20/2025,4,Creta,Plateado,Sedán,23084.31273
12/20/2025,3,Serie 3,Plateado,SUV,65454.6311
12/20/2025,3,X5,Rojo,Camioneta,66728.46582
12/20/2025,2,Escape,Negro,Hatchback,33179.08107
12/20/2025,1,RAV4,Rojo,Coupé,30908.4644
12/20/2025,3,X3,Naranja,Sedán,58133.6807
12/20/2025,2,Explorer,Azul,Camioneta,32464.2874
12/20/2025,1,Camry,Blanco,SUV,28499.4701
12/20/2025,2,Focus,Blanco,Camioneta,29689.8908
12/20/2025,4,Santa Fe,Negro,Hatchback,24552.6258
12/20/2025,4,Kona,Verde,Coupé,22258.687
12/20/2025,4,Santa Fe,Plateado,SUV,25884.4998
12/20/2025,1,Corolla,Gris,Coupé,27321.8441
12/20/2025,3,Serie 5,Plateado,Pickup,62539.46395
12/20/2025,2,Escape,Plateado,Camioneta,35754.4397
12/20/2025,3,Serie 3,Azul,Pickup,58386.2961
12/20/2025,1,Camry,Naranja,Coupé,29497.00025
12/20/2025,3,Z4,Naranja,Pickup,61322.869
12/20/2025,3,X3,Plateado,Camioneta,66603.8823
12/20/2025,4,Creta,Verde,Coupé,23181.3785
12/20/2025,1,RAV4,Verde,Coupé,30646.9067
12/20/2025,2,Mustang,Rojo,Hatchback,32930.12061
12/20/2025,1,Yaris,Negro,Coupé,28348.0398
12/20/2025,2,Escape,Blanco,Pickup,34312.0754
12/20/2025,1,Hilux,Rojo,Pickup,29392.81903
12/20/2025,1,Camry,Negro,SUV,26164.6629
12/20/2025,4,Tucson,Naranja,Pickup,24412.77767
12/20/2025,4,Tucson,Rojo,Pickup,24278.86267
12/20/2025,2,Mustang,Verde,Hatchback,34105.0671
12/20/2025,3,X3,Verde,Coupé,65385.4957
12/20/2025,4,Creta,Naranja,Pickup,25280.41005
12/20/2025,2,Mustang,Rojo,Coupé,30277.3377
12/20/2025,2,Ranger,Plateado,SUV,35259.02363
12/20/2025,1,Camry,Blanco,Sedán,30182.2627
12/20/2025,2,Escape,Rojo,Pickup,33305.73033
12/20/2025,1,Yaris,Rojo,Sedán,26797.4851
12/20/2025,3,X5,Naranja,Sedán,60728.2769
12/20/2025,3,Serie 3,Plateado,Hatchback,66786.5818
12/20/2025,3,Z4,Verde,Hatchback,64328.2742
12/20/2025,1,Corolla,Verde,Pickup,29679.1693
12/20/2025,4,Creta,Gris,Pickup,25101.4444
12/20/2025,1,Camry,Gris,Pickup,29825.05433
12/20/2025,1,RAV4,Naranja,Pickup,28751.8197
12/20/2025,1,Corolla,Verde,Hatchback,28376.03367
12/20/2025,4,Santa Fe,Negro,Coupé,24261.151
12/20/2025,2,Escape,Rojo,Coupé,31721.91073
12/20/2025,4,Kona,Naranja,Coupé,23124.81875
12/20/2025,4,Elantra,Plateado,Sedán,24301.3048
12/20/2025,2,Escape,Azul,Coupé,33756.7835
12/20/2025,4,Kona,Verde,Hatchback,24421.46975
12/20/2025,4,Kona,Gris,Sedán,22283.9436
12/20/2025,2,Explorer,Negro,Pickup,35957.3214
12/20/2025,4,Creta,Rojo,SUV,23852.43993
12/20/2025,2,Explorer,Azul,Sedán,33102.4228
12/20/2025,4,Kona,Gris,SUV,24012.45167
12/20/2025,3,Serie 5,Negro,Pickup,56958.48235
12/20/2025,1,Yaris,Gris,Camioneta,29960.5578
12/20/2025,1,Hilux,Azul,Pickup,28963.36323
12/20/2025,4,Tucson,Gris,Camioneta,25911.20297
12/20/2025,3,X5,Azul,Hatchback,64610.0686
12/20/2025,1,Hilux,Verde,Camioneta,28757.9675
12/20/2025,1,Yaris,Plateado,Hatchback,30935.5075
12/20/2025,3,Serie 3,Negro,SUV,58811.7191
12/20/2025,4,Santa Fe,Azul,Sedán,24703.1772
12/20/2025,4,Elantra,Azul,Coupé,24244.7144
12/20/2025,4,Creta,Verde,SUV,25022.37229
12/20/2025,2,Escape,Rojo,Hatchback,33575.7182
12/20/2025,3,X5,Rojo,Sedán,64574.09007
12/20/2025,4,Tucson,Naranja,Hatchback,23711.86975
12/20/2025,4,Elantra,Naranja,SUV,25078.25883
12/20/2025,1,Corolla,Azul,Sedán,29644.40037
12/20/2025,1,Camry,Gris,SUV,28968.8304
12/20/2025,1,RAV4,Naranja,SUV,29006.8719
12/20/2025,4,Tucson,Plateado,SUV,25100.06392
12/20/2025,4,Tucson,Verde,Hatchback,24512.43213
12/20/2025,3,X5,Azul,Coupé,59930.7639
12/20/2025,2,Mustang,Plateado,Hatchback,35091.86048
12/20/2025,1,RAV4,Rojo,Camioneta,30696.99713
12/20/2025,1,Yaris,Negro,Hatchback,32465.4726
12/20/2025,4,Kona,Rojo,Pickup,22121.7117
12/20/2025,2,Mustang,Naranja,Coupé,34289.6869
12/20/2025,3,X3,Naranja,Hatchback,63911.4095
12/20/2025,4,Kona,Azul,Hatchback,24515.43699
12/20/2025,2,Explorer,Plateado,Camioneta,34103.1012
12/20/2025,3,Z4,Gris,Camioneta,64315.4447
12/20/2025,3,X5,Blanco,Coupé,58752.9832
12/20/2025,1,RAV4,Plateado,SUV,26916.28857
12/20/2025,1,Yaris,Gris,Sedán,29820.4892
12/20/2025,4,Santa Fe,Azul,Pickup,23034.71503
12/20/2025,1,Corolla,Negro,Pickup,26945.09205
12/20/2025,4,Elantra,Rojo,Hatchback,24006.59663
12/20/2025,3,X3,Rojo,Pickup,65195.83857
12/20/2025,2,Explorer,Negro,Sedán,32436.94703
12/20/2025,2,Explorer,Negro,SUV,32047.28023
12/20/2025,2,Focus,Gris,Pickup,32807.4663
12/20/2025,3,X5,Gris,Sedán,59905.4795
12/20/2025,2,Ranger,Naranja,Camioneta,33623.8012
12/20/2025,4,Santa Fe,Plateado,Coupé,23927.3958
12/20/2025,3,X5,Plateado,Pickup,63592.19463
12/20/2025,2,Ranger,Plateado,Sedán,34183.5541
12/20/2025,2,Escape,Plateado,Coupé,33898.92777
12/20/2025,2,Explorer,Verde,Camioneta,31702.31205
12/20/2025,3,X3,Rojo,Coupé,63888.5276
12/20/2025,1,Camry,Naranja,Hatchback,28547.45517
12/20/2025,1,Camry,Rojo,Sedán,27536.90455
12/20/2025,3,X3,Gris,Hatchback,66255.9148
12/20/2025,4,Kona,Negro,Sedán,23393.54417
12/20/2025,3,X5,Verde,Sedán,58331.70482
12/20/2025,1,RAV4,Negro,Coupé,24294.57865
12/20/2025,1,Hilux,Rojo,SUV,29624.18985
12/20/2025,4,Elantra,Negro,SUV,24137.05059
12/20/2025,4,Tucson,Rojo,Camioneta,23685.99117
12/20/2025,4,Elantra,Rojo,Sedán,22425.1715
12/20/2025,3,Serie 5,Rojo,Hatchback,62282.88982
12/20/2025,4,Santa Fe,Verde,SUV,26888.01513
12/20/2025,2,Explorer,Naranja,Hatchback,32085.9175
12/20/2025,1,Yaris,Negro,Camioneta,28270.72525
12/20/2025,2,Focus,Plateado,Sedán,33387.2947
12/20/2025,3,Serie 5,Blanco,Camioneta,65550.9008
12/20/2025,1,Hilux,Rojo,Camioneta,29932.62563
12/20/2025,3,X5,Blanco,Pickup,61067.1943
12/20/2025,4,Kona,Blanco,Hatchback,24159.65268
12/20/2025,4,Tucson,Plateado,Pickup,24387.9563
12/20/2025,1,RAV4,Naranja,Coupé,27864.26535
12/20/2025,1,RAV4,Azul,SUV,27613.2746
12/20/2025,3,Serie 3,Verde,Coupé,66837.3362
12/20/2025,3,Z4,Blanco,Hatchback,63310.612
12/20/2025,3,Serie 5,Naranja,Coupé,59528.5943
12/20/2025,3,Z4,Azul,Sedán,64286.4163
12/20/2025,3,Serie 3,Rojo,Sedán,60939.2568
12/20/2025,1,Corolla,Plateado,Hatchback,29376.98387
12/20/2025,2,Focus,Rojo,Coupé,30794.1327
12/20/2025,1,Yaris,Naranja,SUV,31659.33222
12/20/2025,2,Ranger,Blanco,Hatchback,32966.66
12/20/2025,3,X5,Naranja,Hatchback,62659.3419
12/20/2025,4,Kona,Verde,Camioneta,23682.83903
12/20/2025,4,Kona,Blanco,Coupé,24259.37997
12/20/2025,2,Mustang,Negro,Pickup,35057.66977
12/20/2025,3,X3,Verde,Sedán,59182.27265
12/20/2025,3,Serie 5,Plateado,Hatchback,64660.18393
12/20/2025,2,Explorer,Negro,Camioneta,31776.63233
12/20/2025,3,Serie 5,Blanco,SUV,63401.75175
12/20/2025,4,Santa Fe,Rojo,Coupé,24218.5343
12/20/2025,3,X3,Gris,SUV,63774.6944
12/20/2025,2,Explorer,Rojo,Camioneta,30627.7187
12/20/2025,4,Elantra,Negro,Sedán,23864.33267
12/20/2025,3,X3,Blanco,Pickup,56435.73657
12/20/2025,1,Yaris,Verde,Camioneta,30635.7305
12/20/2025,3,Z4,Blanco,Camioneta,63875.6956
12/20/2025,4,Santa Fe,Blanco,SUV,25934.8953
12/20/2025,2,Ranger,Verde,Sedán,31210.82227
12/20/2025,4,Elantra,Gris,Camioneta,23853.6361
12/20/2025,3,X5,Negro,Hatchback,61790.6342
12/20/2025,4,Santa Fe,Verde,Camioneta,24982.8705
12/20/2025,4,Creta,Rojo,Camioneta,23359.62293
12/20/2025,3,X5,Naranja,SUV,66698.93345
12/20/2025,4,Tucson,Azul,Pickup,24698.61703
12/20/2025,3,X5,Blanco,Sedán,55851.8502
12/20/2025,2,Focus,Rojo,Pickup,31990.5655
12/20/2025,1,Hilux,Blanco,Hatchback,27670.01903
12/20/2025,1,RAV4,Azul,Coupé,27903.4104
12/20/2025,4,Creta,Plateado,SUV,24887.90985
12/20/2025,1,Camry,Blanco,Pickup,29812.08447
12/20/2025,2,Explorer,Plateado,Sedán,34017.777
12/20/2025,3,Serie 5,Azul,Hatchback,61592.1761
12/20/2025,2,Mustang,Verde,Sedán,34680.19558
12/20/2025,3,X5,Negro,Sedán,60080.22262
12/20/2025,2,Explorer,Azul,Hatchback,32058.4017
12/20/2025,2,Focus,Naranja,SUV,34245.7807
12/20/2025,1,Hilux,Plateado,Hatchback,29342.5043
12/20/2025,2,Ranger,Plateado,Hatchback,34154.48325
12/20/2025,1,Yaris,Gris,Hatchback,30177.6435
12/20/2025,1,RAV4,Negro,Hatchback,28808.53143
12/20/2025,4,Creta,Verde,Pickup,24622.6756
12/20/2025,4,Creta,Plateado,Coupé,23883.95233
12/20/2025,4,Santa Fe,Negro,Sedán,25182.7909
12/20/2025,1,Camry,Gris,Coupé,29838.6322
12/20/2025,4,Santa Fe,Gris,Pickup,23295.6167
12/20/2025,2,Ranger,Naranja,Coupé,32432.4175
12/20/2025,4,Santa Fe,Gris,SUV,25167.15927
12/20/2025,4,Elantra,Verde,Camioneta,23444.788
12/20/2025,2,Escape,Plateado,Sedán,34740.8342
12/20/2025,2,Escape,Gris,Hatchback,34399.9288
12/20/2025,3,Serie 5,Verde,Hatchback,61276.7926
12/20/2025,3,X3,Gris,Coupé,63109.8523
12/20/2025,4,Elantra,Naranja,Sedán,24186.60393
12/20/2025,4,Santa Fe,Azul,Camioneta,24856.3621
12/20/2025,3,Serie 3,Gris,Hatchback,58845.5771
12/20/2025,2,Mustang,Naranja,Pickup,36242.3625
12/20/2025,4,Elantra,Plateado,Pickup,22435.33775
12/20/2025,2,Escape,Naranja,Coupé,32888.01053
12/20/2025,3,Serie 5,Plateado,Coupé,61558.25003
12/20/2025,2,Focus,Blanco,Coupé,30834.7653
12/20/2025,1,RAV4,Plateado,Coupé,27400.60395
12/20/2025,2,Escape,Naranja,Sedán,31829.75063
12/20/2025,4,Santa Fe,Blanco,Pickup,24422.8102
12/20/2025,2,Escape,Naranja,Camioneta,33830.37153
12/20/2025,2,Ranger,Plateado,Coupé,32897.68487
12/20/2025,1,Corolla,Naranja,Coupé,28143.83201
12/20/2025,1,Yaris,Verde,Coupé,30908.1821
12/20/2025,3,X3,Negro,Coupé,60478.59344
12/20/2025,1,RAV4,Gris,Camioneta,28858.0304
12/20/2025,4,Creta,Negro,Coupé,23591.3731
12/20/2025,2,Mustang,Azul,Hatchback,34378.17833
12/20/2025,1,Corolla,Negro,SUV,26720.03823
12/20/2025,3,Serie 5,Plateado,SUV,60958.53653
12/20/2025,4,Tucson,Negro,Coupé,23080.278
12/20/2025,2,Mustang,Plateado,Sedán,35551.538
12/20/2025,2,Focus,Azul,SUV,32413.65507
12/20/2025,1,Hilux,Plateado,Sedán,28474.9854
12/20/2025,3,X5,Naranja,Coupé,60493.8383
12/20/2025,1,Corolla,Negro,Sedán,28352.897
12/20/2025,1,Hilux,Naranja,SUV,30054.72004
12/20/2025,2,Focus,Blanco,SUV,34854.6803
12/20/2025,2,Explorer,Gris,SUV,31235.15332
12/20/2025,1,Hilux,Gris,SUV,28304.2963
12/20/2025,1,RAV4,Azul,Camioneta,27792.31953
12/20/2025,3,X5,Negro,Camioneta,62372.72562
12/20/2025,3,Serie 5,Blanco,Sedán,59955.1172
12/20/2025,3,X5,Negro,Pickup,58847.2062
12/20/2025,1,Camry,Rojo,SUV,29514.45461
12/20/2025,2,Focus,Rojo,Camioneta,30814.2292
12/20/2025,3,X5,Plateado,Hatchback,67941.9482
12/20/2025,1,Yaris,Negro,SUV,27870.84947
12/20/2025,2,Mustang,Negro,Sedán,33602.13477
12/20/2025,1,Camry,Plateado,Pickup,26672.23053
12/20/2025,4,Tucson,Blanco,Pickup,24876.9075
12/20/2025,3,Z4,Naranja,Hatchback,63845.70237
12/20/2025,3,Serie 5,Naranja,Sedán,61165.69028
12/20/2025,4,Santa Fe,Verde,Hatchback,25628.23483
12/20/2025,1,Yaris,Blanco,Coupé,29942.69797
12/20/2025,4,Creta,Blanco,Hatchback,25372.7225
12/20/2025,4,Creta,Gris,Hatchback,23976.9933
12/20/2025,2,Focus,Azul,Coupé,31899.9537
12/20/2025,1,Camry,Blanco,Camioneta,29876.4357
12/20/2025,4,Kona,Naranja,Pickup,23520.78751
12/20/2025,1,RAV4,Azul,Sedán,29776.7224
12/20/2025,2,Escape,Negro,Coupé,32317.7319
12/20/2025,3,X3,Verde,Pickup,58406.91267
12/20/2025,1,Yaris,Rojo,SUV,30191.12968
12/20/2025,4,Elantra,Naranja,Hatchback,25338.5253
12/20/2025,4,Creta,Rojo,Hatchback,23765.10767
12/20/2025,1,RAV4,Plateado,Camioneta,27306.1071
12/20/2025,2,Mustang,Negro,Coupé,31442.61041
12/20/2025,1,Camry,Verde,Hatchback,29239.5892
12/20/2025,3,X3,Rojo,SUV,64442.1778
